nid;vid;type;language;title;uid;status;created;changed;comment;promote;sticky;tnid;translate;uuid;uri;title_en
984;14835;dataset;el;Διοικητικός Χάρτης - Φύλλα Σχέδια (Cassini 1:500);8;1;1513581342;1535713244;0;0;0;0;0;ecf17d03-fe5d-4614-b6a2-ceeee57db266;https://data.gov.cy/api/dataset/node/984;Administrative Map - Sheets Plans (Cassini 1: 500)
982;14837;dataset;el;Θέσεις Ηλεκτροπαραγωγικών Σταθμών - Τοπογραφικός Χάρτης;19;1;1513581194;1535713313;0;0;0;0;0;e32fc8bb-e326-4c80-a218-d1863893b9fb;https://data.gov.cy/api/dataset/node/982;Positions of Power Stations - Topographic Map
973;14826;dataset;el;Θέσεις Θρησκευτικών Μνημείων - Τοπογραφικός Χάρτης;19;1;1513580846;1535713068;0;0;0;0;0;850ea2af-774c-46cc-b1db-61a644d06a0b;https://data.gov.cy/api/dataset/node/973;Places of Religious Monuments - Topographic Map
972;14828;dataset;el;Διοικητικός Χάρτης - Φύλλα Σχέδια (Cassini 1:1250);8;1;1513580717;1535713109;0;0;0;0;0;c8e6a8f5-7acf-4bae-ac60-9cc0ac4bffe9;https://data.gov.cy/api/dataset/node/972;Administrative Map - Leaves Plans (Cassini 1: 1250)
964;14825;dataset;el;Θέσεις Υπηρεσιών - Τοπογραφικός Χάρτης;19;1;1513580406;1535713047;0;0;0;0;0;891e2cdd-5d9b-47d1-bc1d-825648b0f22c;https://data.gov.cy/api/dataset/node/964;Service Positions - Topographic Map
961;14829;dataset;el;Διοικητικός Χάρτης - Φύλλα Σχέδια (Cassini 1:1000);8;1;1513580219;1535713127;0;0;0;0;0;84ce6296-6976-49b9-9a60-1b19846ec6b9;https://data.gov.cy/api/dataset/node/961;Administrative Map - Leaf Plans (Cassini 1: 1000)
956;14824;dataset;el;Θέσεις Μεταλλείων/Λατομείων - Τοπογραφικός Χάρτης;19;1;1513580003;1535713026;0;0;0;0;0;ddf8283f-a2b3-4452-b706-71a294a5e671;https://data.gov.cy/api/dataset/node/956;Mining / Quarry Locations - Topographic Map
948;14823;dataset;el;Κορυφές βουνών - Τοπογραφικός Χάρτης;19;1;1513579649;1535713007;0;0;0;0;0;ca959e9f-5045-408e-a2ae-42b76ae21621;https://data.gov.cy/api/dataset/node/948;Mountain Peaks - Topographic Map
946;14830;dataset;el;Διοικητικός Χάρτης - Φύλλα Σχέδια (Cassini 1:2500);8;1;1513579469;1535713146;0;0;0;0;0;089ee0cf-0eca-4e91-8562-0f05f7f6e9ce;https://data.gov.cy/api/dataset/node/946;Administrative Map - Leaves Plans (Cassini 1: 2500)
942;14822;dataset;el;Ονόματα Περιοχών - Τοπογραφικός Χάρτης;19;1;1513579257;1535712988;0;0;0;0;0;b21f313f-be58-4bae-af8a-f8173bf47acb;https://data.gov.cy/api/dataset/node/942;Area Names - Topographic Map
937;14820;dataset;el;Όρια Βάσεων και Γραμμή Κατοχής - Τοπογραφικός Χάρτης;19;1;1513578940;1535712922;0;0;0;0;0;028cafdb-6657-4d7e-ae3f-988943242f5e;https://data.gov.cy/api/dataset/node/937;Base Limits and Occupation Line - Topographic Map
932;14821;dataset;el;Διοικητικά Όρια Δήμων / Κοινοτήτων - Τοπογραφικός Χάρτης;19;1;1513578132;1535712969;0;0;0;0;0;2520ca40-8da6-476e-9e47-6a919613a348;https://data.gov.cy/api/dataset/node/932;Administrative Limits of Municipalities / Communities - Topographic Map
927;14827;dataset;el;Ζώνη Προστασίας Παραλίας- Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513577160;1535713088;0;0;0;0;0;73d21e2f-07f8-40bf-9626-02d47f6ab450;https://data.gov.cy/api/dataset/node/927;Beach Protection Zone - Land / Spatial Map
922;14816;dataset;el;Κρατική Γη - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513344499;1535712665;0;0;0;0;0;19d653b9-e250-4524-ae67-98f941587843;https://data.gov.cy/api/dataset/node/922;State Land - Land / Surveys
916;14817;dataset;el;Ισοϋψείς Καμπύλες 1993 - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513344152;1535712685;0;0;0;0;0;5fa6c24b-b10e-4e77-b133-927d113e9ef2;https://data.gov.cy/api/dataset/node/916;Calibrating Curves 1993 - Land / Surveying Map
911;14815;dataset;el;Κτήρια ΧΒΔ - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513343858;1535712645;0;0;0;0;0;3e620f2e-be0c-4d08-bf28-44c2ab78cff7;https://data.gov.cy/api/dataset/node/911;XB Buildings - Land / Surveys
906;14818;dataset;el;Κτήρια  ΓΚΒΔ - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513343629;1535712703;0;0;0;0;0;69987a8d-e0b7-4da8-9a07-aef8beaeea4a;https://data.gov.cy/api/dataset/node/906;GKB Buildings - Land / Surveys
901;14813;dataset;el;Τοπογραφικές Περιοχές (Τοπογραφικά Στοιχεία ΧΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513343325;1535712607;0;0;0;0;0;b6906c02-162d-453d-ac8b-50d79816cb48;https://data.gov.cy/api/dataset/node/901;Topographic Areas (Topographic Derivatives) - Land / Surveys Map
896;14812;dataset;el;Τοπογραφικές Γραμμές (Τοπογραφικά Στοιχεία ΧΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513343057;1535712585;0;0;0;0;0;3de55fc6-b5a4-4e7f-addb-b42db46f23e9;https://data.gov.cy/api/dataset/node/896;Topographic Lines (Topographic Data) - Land / Surveying Map
891;14811;dataset;el;Τοπογραφικά Σημεία (Τοπογραφικά Στοιχεία ΧΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513342754;1535712565;0;0;0;0;0;cab001e2-5a65-43b6-a4ed-cfe286346f4e;https://data.gov.cy/api/dataset/node/891;Topographic Surveys (Topographic Data) - Land / Surveys
886;14810;dataset;el;Τοπωνύμια (Τοπογραφικά Στοιχεία ΧΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513342302;1535712542;0;0;0;0;0;33c353ed-11ef-4f7e-bf07-4239f7a4eb9f;https://data.gov.cy/api/dataset/node/886;Toponyms - Topographic / Surveying Map
881;14809;dataset;el;Τοπογραφικές Περιοχές (Τοπογραφικά Στοιχεία ΓΚΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513341854;1535712519;0;0;0;0;0;e212306e-b6b7-4840-b1eb-6762c22394ce;https://data.gov.cy/api/dataset/node/881;Topographic Areas (Topographical Figures) - Land / Surveys Map
876;14808;dataset;el;Τοπογραφικές Γραμμές (Τοπογραφικά Στοιχεία ΓΚΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513341435;1535712482;0;0;0;0;0;be632b15-b535-4600-b1e1-5da9803b44e5;https://data.gov.cy/api/dataset/node/876;Topographic Lines (Land Surveys) - Land / Surveys Map
871;14807;dataset;el;Τοπογραφικά Σημεία (Τοπογραφικά Στοιχεία ΓΚΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513341106;1535712455;0;0;0;0;0;49896c49-0072-4971-8bb5-391a460f7133;https://data.gov.cy/api/dataset/node/871;Topographic Surveys (Topographic Geographical Information) - Land / Surveys Map
866;14806;dataset;el;Τοπωνύμια (Τοπογραφικά Στοιχεία ΓΚΒΔ) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513340837;1535712437;0;0;0;0;0;925bf432-35f2-432a-a23b-65040d3f45e3;https://data.gov.cy/api/dataset/node/866;Toponyms (Topographic Geographical Information) - Land / Surveying Map
861;14805;dataset;el;Διοικητικά Όρια (Τμήματα) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513340395;1535712420;0;0;0;0;0;57fd813e-5826-443e-ae39-509c41a3c867;https://data.gov.cy/api/dataset/node/861;Administrative Limits (Sections) - Land / Spatial Map
856;14814;dataset;el;Διοικητικά Όρια Ενοριών - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513339995;1535712626;0;0;0;0;0;e0acc601-a61b-43c8-aaf4-365d1ea73f3d;https://data.gov.cy/api/dataset/node/856;Administrative Parcel Limits - Land / Spatial Map
851;14797;dataset;el;Διοικητικά Όρια Δήμων/Κοινοτήτων - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513339673;1535712261;0;0;0;0;0;2450fb5b-8e6e-4727-afca-627e98e4a6c0;https://data.gov.cy/api/dataset/node/851;Administrative Limits of Municipalities / Communities - Real Estate / Surveying Map
846;14796;dataset;el;Διοικητικά Όρια Επαρχιών - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513339412;1535712242;0;0;0;0;0;95ae6634-8079-4a64-a1b4-91cbc1ba19e5;https://data.gov.cy/api/dataset/node/846;Administrative boundaries of provinces - Land / Surveys
841;15005;dataset;el;Όρια Ταχυδρομικών Τομέων  - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513339056;1535962501;0;0;0;0;0;57a83888-356d-49aa-84bd-bc560dbc2f76;https://data.gov.cy/api/dataset/node/841;Postal Domain Limits - Land / Spatial Map
835;15035;dataset;el;Όρια Πολεοδομικών Ζωνών - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513338623;1535973301;0;0;0;0;0;665bc864-dc1e-49c0-a027-9b51bf7fb2aa;https://data.gov.cy/api/dataset/node/835;Urban Area Boundaries - Land / Spatial Map
830;14798;dataset;el;Πολεοδομικές Ζώνες (Ορια Σχεδίων Ανάπτυξης) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513338208;1535712281;0;0;0;0;0;3a557745-0cb1-4029-a4f9-2ccd2324ea1a;https://data.gov.cy/api/dataset/node/830;Town Planning Boundaries (Boundaries of Development Plans) - Land / Spatial Map
821;14799;dataset;el;Φύλλα Σχέδια (LTM 1:1000) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513337545;1535712301;0;0;0;0;0;c807b670-bcfc-4bcb-9723-68cb9fda9807;https://data.gov.cy/api/dataset/node/821;Sheet Plans (LTM 1: 1000) - Real Estate / Spatial Map
816;14803;dataset;el;Φύλλα Σχέδια (LTM 1:2000) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513337302;1535712384;0;0;0;0;0;ff1a1663-f115-4f0d-b82c-a00b9a1c3f88;https://data.gov.cy/api/dataset/node/816;Leaf Plans (LTM 1: 2000) - Land / Spatial Map
815;14800;dataset;el;Διοικητικός Χάρτης - Φύλλα Σχέδια (Cassini 1:5000);8;1;1513337288;1535712322;0;0;0;0;0;3aa8fab8-06c8-47c7-a848-b29fc3a9e5e3;https://data.gov.cy/api/dataset/node/815;Administrative Map - Leaf Plans (Cassini 1: 5000)
810;14801;dataset;el;Φύλλα Σχέδια (Cassini 1:500) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513336988;1535712343;0;0;0;0;0;3ec7d42c-59e4-4473-9ec8-d9f8fac63e72;https://data.gov.cy/api/dataset/node/810;Sheet Plans (Cassini 1: 500) - Real Estate / Spatial Map
805;14802;dataset;el;Φύλλα Σχέδια (Cassini 1:1250) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513336728;1535712366;0;0;0;0;0;2b33361b-24f6-4868-9a33-dd4528bc19d9;https://data.gov.cy/api/dataset/node/805;Sheet Plans (Cassini 1: 1250) - Land / Spatial Map
800;14804;dataset;el;Φύλλα Σχέδια (Cassini 1:1000) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513336471;1535712401;0;0;0;0;0;4979325d-c185-48bc-b901-e968d4e628ad;https://data.gov.cy/api/dataset/node/800;Sheet Plans (Cassini 1: 1000) - Land / Spatial Map
795;14792;dataset;el;Φύλλα Σχέδια (Cassini 1:2500) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513335164;1535712094;0;0;0;0;0;ded69ffd-4b49-4649-b707-fe5c16f453fa;https://data.gov.cy/api/dataset/node/795;Sheet Plans (Cassini 1: 2500) - Land / Spatial Map
790;14791;dataset;el;Φύλλα Σχέδια (Cassini 1:5000) - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513334698;1535712076;0;0;0;0;0;00297d57-f9cf-4728-9588-0c47c46fc380;https://data.gov.cy/api/dataset/node/790;Sheet Plans (Cassini 1: 5000) - Land / Spatial Map
785;14793;dataset;el;Τεμάχια - Κτηματικός / Χωρομετρικός Χάρτης;19;1;1513334222;1535712112;0;0;0;0;0;f0b87b81-c6a7-4cef-a6aa-2441f13d9fa5;https://data.gov.cy/api/dataset/node/785;Pieces - Land / Spatial Map
780;14788;dataset;el;Διάβρωση Ακτών (Υδρογραφικά Δεδομένα);19;1;1513332660;1535712019;0;0;0;0;0;7cb88612-64f3-47d9-bb43-83ad5d3cb643;https://data.gov.cy/api/dataset/node/780;Coastal Corrosion (Hydrographic Data)
775;14787;dataset;el;Ακτογραμμή (Μέση Στάθμη της Θάλασσας) (Υδρογραφικά Δεδομένα);19;1;1513332081;1535711996;0;0;0;0;0;0b241558-da11-4604-8dc6-d826e62ae949;https://data.gov.cy/api/dataset/node/775;Coastline (Mean Sea Level) (Hydrographic Data)
770;14785;dataset;el;Περιοχές Απόθεσης Στρατιωτικού Υλικού (Υδρογραφικά Δεδομένα);19;1;1513331628;1535711960;0;0;0;0;0;b6b63cbd-eb0d-4752-b5f7-07e403b1fdbd;https://data.gov.cy/api/dataset/node/770;Military Depot Areas (Hydrographic Data)
765;14784;dataset;el;Θέσεις Θαλάσσιων Πεδίων Βολής (Υδρογραφικά Δεδομένα);19;1;1513331259;1535711940;0;0;0;0;0;a98003fa-3328-4076-8720-ee1ae1106e3e;https://data.gov.cy/api/dataset/node/765;Marine Shooting Fields (Hydrographic Data)
760;14783;dataset;el;Προστατευόμενες Περιοχές από Αλιεία (Υδρογραφικά Δεδομένα);19;1;1513330968;1535711921;0;0;0;0;0;15fb921b-a42b-4353-be00-a4afb063a2b6;https://data.gov.cy/api/dataset/node/760;Protected Areas from Fisheries (Hydrographic Data)
755;14782;dataset;el;Επικίνδυνες Περιοχές για Ναυσιπλοΐα (Υδρογραφικά Δεδομένα);19;1;1513330608;1535711902;0;0;0;0;0;3018d3d9-6f86-4795-b9b0-baf8820acfa4;https://data.gov.cy/api/dataset/node/755;Dangerous Areas for Navigation (Hydrological Data)
750;14789;dataset;el;Περιοχές Περιορισμένης Χρήσης (Υδρογραφικά Δεδομένα);19;1;1513329936;1535712037;0;0;0;0;0;7e6d3fb3-ad07-420b-8454-0bce54313e5c;https://data.gov.cy/api/dataset/node/750;Restricted Areas (Hydrographic Data)
745;14781;dataset;el;Περιοχές Λουομένων - Πολύγωνο (Υδρογραφικά Δεδομένα);19;1;1513329544;1535711883;0;0;0;0;0;6a65cc19-ec05-4e9c-95bf-7df7d3d2f068;https://data.gov.cy/api/dataset/node/745;Border Areas - Polygon (Hydrographic Data)
740;14790;dataset;el;Περιοχές Λουομένων - Γραμμή (Υδρογραφικά Δεδομένα);19;1;1513329158;1535712055;0;0;0;0;0;835a7346-85ca-4f1b-adb6-5d27243808a7;https://data.gov.cy/api/dataset/node/740;Border Areas - Line (Hydrographic Data)
735;14777;dataset;el;Αμμώδεις Περιοχές (Υδρογραφικά Δεδομένα);19;1;1513328528;1535711807;0;0;0;0;0;090a1e0f-b1ec-493d-ad18-40b6c8229c81;https://data.gov.cy/api/dataset/node/735;Sandy Areas (Hydrological Data)
730;14778;dataset;el;Βραχώδεις Περιοχές (Υδρογραφικά Δεδομένα);19;1;1513328232;1535711826;0;0;0;0;0;eb3d32e6-f9ba-4b25-bd44-de33e742fe26;https://data.gov.cy/api/dataset/node/730;Rock Areas (Hydrographic Data)
725;14775;dataset;el;Θέσεις Λιβαδιών Ποσειδωνίας (Υδρογραφικά Δεδομένα);19;1;1513327903;1535711759;0;0;0;0;0;1a2eaac4-5f64-4e12-9b4d-a60b06bfeaa4;https://data.gov.cy/api/dataset/node/725;Poseidonia Meadows Locations (Hydrological Data)
720;14779;dataset;el;Ακτογραμμή - Κατασκευές (Υδρογραφικά Δεδομένα);19;1;1513327078;1535711845;0;0;0;0;0;886a7136-e409-49c2-8d3e-355520a73b69;https://data.gov.cy/api/dataset/node/720;Coastline - Construction (Hydrological Data)
714;2897;dataset;el;Κυβερνητικά Κτίρια Δήμου Λευκωσίας;172;1;1513326833;1513336501;0;0;0;0;0;01e21a23-83e9-4e27-ba32-b79a88069d38;https://data.gov.cy/api/dataset/node/714;Government Buildings of the Municipality of Nicosia
713;14774;dataset;el;Ακτογραμμή (Υδρογραφικά Δεδομένα);19;1;1513326762;1535711737;0;0;0;0;0;ef820172-a627-47b5-ae8e-cb0ea7a0b7ac;https://data.gov.cy/api/dataset/node/713;Coastline (Hydrological Data)
707;14773;dataset;el;Δίοδοι Διαδρομές Πλοίων (Υδρογραφικά Δεδομένα);19;1;1513326440;1535711717;0;0;0;0;0;07db9434-a433-4e04-b90c-8d98f2cd0ab6;https://data.gov.cy/api/dataset/node/707;Diversion Ships Routes (Hydrographic Data)
701;14772;dataset;el;Αγκυροβόλια (Πολύγωνο) (Υδρογραφικά Δεδομένα);19;1;1513326107;1535711699;0;0;0;0;0;66974f3d-9091-4caf-bf41-06e9525acaea;https://data.gov.cy/api/dataset/node/701;Anchorages (Polygon) (Hydrographic Data)
699;10135;dataset;el;Μουσεία Δήμου Λευκωσίας;172;1;1513325998;1518087845;0;0;0;0;0;6779de15-0af3-4283-b3ef-7f61717c8b22;https://data.gov.cy/api/dataset/node/699;Museums of the Municipality of Nicosia
694;14776;dataset;el;Θέσεις Αγκυροβολίων (Υδρογραφικά Δεδομένα);19;1;1513325816;1535711786;0;0;0;0;0;1aa3aeed-736b-4dec-9b02-a53361efeaf4;https://data.gov.cy/api/dataset/node/694;Anchorages (Hydrological Data)
692;10136;dataset;el;Όλα τα σημεία ενδιαφέροντος Δήμου Λευκωσίας;172;1;1513325681;1518087875;0;0;0;0;0;c0cb5c9f-8147-4f35-87cf-296c81a7c439;https://data.gov.cy/api/dataset/node/692;All points of interest of Nicosia Municipality
688;14780;dataset;el;Λιμάνια (Υδρογραφικά Δεδομένα);19;1;1513325497;1535711865;0;0;0;0;0;9cff2d20-8e2b-4d98-92da-28cb0cb267b2;https://data.gov.cy/api/dataset/node/688;Ports (Hydrological Data)
683;14746;dataset;el;Θέσεις Ναυαγίων (Υδρογραφικά Δεδομένα);19;1;1513325080;1535710501;0;0;0;0;0;49f4f56b-8f2a-4b3b-ac60-f82eaf64d9b9;https://data.gov.cy/api/dataset/node/683;Wreck Places (Hydrological Data)
678;14769;dataset;el;Θέσεις Σημαδούρων (Υδρογραφικά Δεδομένα);19;1;1513324798;1535711640;0;0;0;0;0;012fea48-b0a0-46e0-b6f6-eef044ba8c75;https://data.gov.cy/api/dataset/node/678;Semantic Position (Hydrological Data)
673;14768;dataset;el;Θέσεις Φάρων (Υδρογραφικά Δεδομένα);19;1;1513324469;1535711614;0;0;0;0;0;6c0cb26f-8cba-4eb8-add4-48718566b429;https://data.gov.cy/api/dataset/node/673;Lighthouse locations (Hydrographic Data)
668;14767;dataset;el;Λιμενικές Περιοχές - Πολύγωνο (Υδρογραφικά Δεδομένα);19;1;1513324151;1535711594;0;0;0;0;0;96f285b2-1299-4191-a2ed-9536aba5e1c5;https://data.gov.cy/api/dataset/node/668;Port areas - Polygon (Hydrographic Data)
663;14771;dataset;el;Λιμενικές Περιοχές - Γραμμή (Υδρογραφικά Δεδομένα);19;1;1513323217;1535711680;0;0;0;0;0;e8bab7ce-918d-4419-b09d-3597bd512417;https://data.gov.cy/api/dataset/node/663;Coastal Areas - Line (Hydrographic Data)
657;14766;dataset;el;Περιοχές Απόρριψης Άλμης (Υδρογραφικά Δεδομένα);19;1;1513322944;1535711560;0;0;0;0;0;4ddec1b6-e88f-49a0-8210-75aec034fc30;https://data.gov.cy/api/dataset/node/657;Alme Landing Sites (Hydrological Data)
656;14724;dataset;el; Πάρκα & Κήποι Δήμου Λευκωσίας;172;1;1513322915;1535539115;0;0;0;0;0;a144a81d-78e2-4601-af38-0a122c318930;https://data.gov.cy/api/dataset/node/656;"Parks &amp; Gardens of the Municipality of Nicosia"
651;14765;dataset;el;Περιοχές Εκβάθυνσης (Υδρογραφικά Δεδομένα);19;1;1513322582;1535711541;0;0;0;0;0;38e4c559-20f9-460b-aa67-1cdee03b719c;https://data.gov.cy/api/dataset/node/651;Dredging Areas (Hydrographic Data)
646;14764;dataset;el;Περιοχή Απόθεσης Υλικού Βυθοκόρησης (Υδρογραφικά Δεδομένα);19;1;1513322231;1535711501;0;0;0;0;0;9167669c-237a-433b-8319-487900711476;https://data.gov.cy/api/dataset/node/646;Dredging Material Depot Area (Hydrographic Data)
640;2866;dataset;el; Περίπατοι Δήμου Λευκωσίας;172;1;1513321852;1513336066;0;0;0;0;0;3b3d0b79-b6ce-4324-9121-d2398f0b0e17;https://data.gov.cy/api/dataset/node/640;Walks of Municipality of Nicosia
639;14770;dataset;el;Θέσεις Θαλασσίων Έργων (Προτεινόμενα) (Υδρογραφικά Δεδομένα);19;1;1513321751;1535711661;0;0;0;0;0;3056f949-e72f-4415-a11b-3da3758591db;https://data.gov.cy/api/dataset/node/639;Marine Projects (Suggested) (Hydrographic Data)
637;10138;dataset;el; Πινακοθήκες & Κέντρα Τεχνών Δήμου Λευκωσίας;172;1;1513321397;1518087912;0;0;0;0;0;4150bc93-92b8-4cb2-98a9-33ad78f7d5a0;https://data.gov.cy/api/dataset/node/637;"Art Galleries &amp; Art Centers of the Municipality of Nicosia"
631;14763;dataset;el; Όριο Κατάληψης Θαλάσσιων Κατασκευών (Υδρογραφικά Δεδομένα);19;1;1513320931;1535711479;0;0;0;0;0;9fc7c9f4-bca6-4545-a78b-3547b4498065;https://data.gov.cy/api/dataset/node/631;Occupancy Limit of Marine Constructions (Hydrographic Data)
629;2868;dataset;el; Πισίνες & Κολυμβητήρια του Δήμου Λευκωσίας;172;1;1513320255;1513336136;0;0;0;0;0;983d6ade-3a95-4802-b851-f2e47e176b46;https://data.gov.cy/api/dataset/node/629;"Swimming pools &amp; Swimming pools of the Municipality of Nicosia"
622;2315;dataset;el;Επίσημα Αποτελέσματα Δημοτικών Εκλογών 2016 (Σχολικές Εφορείες);8;1;1513257838;1513258598;0;0;0;0;0;7fe8f005-c7a8-4409-94c5-d664a3e4e610;https://data.gov.cy/api/dataset/node/622;Official Election Results 2016 (School Committees)
618;14733;dataset;el;Θέσεις Τεχνητών Υφάλων (Υδρογραφικά Δεδομένα);19;1;1513257618;1535709635;0;0;0;0;0;40cca391-fd55-4f46-b4f9-73f0a30ea2f7;https://data.gov.cy/api/dataset/node/618;Artificial Reefs (Hydrological Data)
610;14732;dataset;el;Σημεία απόρριψης υγρών αποβλήτων (Υδρογραφικά Δεδομένα);19;1;1513257292;1535709611;0;0;0;0;0;74868cf5-b794-4846-9a3f-2b1c78f4b1ed;https://data.gov.cy/api/dataset/node/610;Waste disposal points (Hydrological Data)
606;2348;dataset;el;Επίσημα Αποτελέσματα Δημοτικών Εκλογών 2016 (Δημοτικά Συμβούλια);8;1;1513257063;1513260901;0;0;0;0;0;5cb343b6-4dbc-40c8-abdd-ae6e7e15c4b1;https://data.gov.cy/api/dataset/node/606;Official Results of Municipal Elections 2016 (Municipal Councils)
604;14735;dataset;el;Θαλάσσια Εμπόδια (Πολύγωνο) (Υδρογραφικά Δεδομένα);19;1;1513256825;1535709703;0;0;0;0;0;8c8b8029-2608-497b-8c79-c56b178fbd49;https://data.gov.cy/api/dataset/node/604;Marine Obstacles (Polygon) (Hydrographic Data)
598;14731;dataset;el;Θέσεις Λιμενικών Έργων - Αδειοδοτούμενα/Στάδιο αδειοδότησης  (Υδρογραφικά Δεδομένα);19;1;1513256389;1535709583;0;0;0;0;0;6081d7ff-17e2-4800-bb0a-887ed029a586;https://data.gov.cy/api/dataset/node/598;Port Projects - Licensed / Licensing Stage (Hydrographic Data)
591;14736;dataset;el;Θαλάσσια Εμπόδια (Σημείο) (Υδρογραφικά Δεδομένα);19;1;1513255609;1535709725;0;0;0;0;0;19ac8e7a-5bd6-4fb8-b3d1-581722f0cd19;https://data.gov.cy/api/dataset/node/591;Sea Barriers (Point) (Hydrographic Data)
587;2320;dataset;el;Επίσημα Αποτελέσματα Δημοτικών Εκλογών 2016 (Δήμαρχοι);8;1;1513255128;1513258997;0;0;0;0;0;cb9f9ae3-25c2-4760-9f3e-2c9381864631;https://data.gov.cy/api/dataset/node/587;Official Results of 2016 Municipal Elections (Mayors)
584;14737;dataset;el;Θέσεις Αγωγών (Υδρογραφικά Δεδομένα);19;1;1513254682;1535709747;0;0;0;0;0;b1cb9a48-79ce-4618-858b-8152ae7cd2f6;https://data.gov.cy/api/dataset/node/584;Pipeline locations (Hydrological Data)
579;14738;dataset;el;Θέσεις Θαλασσίων Καλωδίων (Υδρογραφικά Δεδομένα);19;1;1513254059;1535709828;0;0;0;0;0;cba465f1-1375-4253-980a-b18d8f5f6e02;https://data.gov.cy/api/dataset/node/579;Marine Cable Locations (Hydrographic Data)
572;14734;dataset;el;Υδατοκαλλιέργειες - Πολύγωνο (Υδρογραφικά Δεδομένα);19;1;1513253733;1535709680;0;0;0;0;0;323e3aff-eca0-4ecb-a2b7-78cf165894d9;https://data.gov.cy/api/dataset/node/572;Aquaculture - Polygon (Hydrographic Data)
567;10142;dataset;el;Πλατείες Δήμου Λευκωσίας ;172;1;1513253379;1518088012;0;0;0;0;0;431a4ee1-d13b-45f9-af46-811c6e4e8742;https://data.gov.cy/api/dataset/node/567;Squares of the Municipality of Nicosia
563;2294;dataset;el; Επίσημα Αποτελέσματα Κοινοτικών Εκλογών 2016 (Κοινοτικά Συμβούλια);8;1;1513253093;1513257302;0;0;0;0;0;7199f6d2-c190-4868-b7d4-cac8fe65633a;https://data.gov.cy/api/dataset/node/563;Official Results of Community Elections 2016 (Community Boards)
562;14741;dataset;el;Θέσεις Υδατοκαλλιεργειών (Υδρογραφικά Δεδομένα);19;1;1513253068;1535709924;0;0;0;0;0;98c0d6b2-3119-49c6-acfa-fcd1adc4df40;https://data.gov.cy/api/dataset/node/562;Aquaculture Sites (Hydrographic Data)
557;14742;dataset;el;Θέσεις Βράχων (Υδρογραφικά Δεδομένα);19;1;1513252681;1535709948;0;0;0;0;0;f26511b2-180e-4fec-982a-ce07dbbc105c;https://data.gov.cy/api/dataset/node/557;Rock Locations (Hydrographic Data)
550;14747;dataset;el;Θέση Παλιρροιογράφου (Υδρογραφικά Δεδομένα);19;1;1513252331;1535710759;0;0;0;0;0;43efa1ec-88bc-46e9-be30-bfa842586c15;https://data.gov.cy/api/dataset/node/550;Tallithograph Position (Hydrographic Data)
544;14748;dataset;el;Νησιωτική Περιοχή (από Κατωτάτη Ρηχία) (Υδρογραφικά Δεδομένα);19;1;1513251952;1535711073;0;0;0;0;0;318acc2e-cb3f-4d81-b21c-845defb18684;https://data.gov.cy/api/dataset/node/544;Island Region (from Hyderabad) (Hydrographic Data)
538;14749;dataset;el;Μέγιστη Χειμερινή Ίσαλος Γραμμή (Υδρογραφικά Δεδομένα);19;1;1513251241;1535711127;0;0;0;0;0;8f020eb8-ccff-476e-9689-291adaad8272;https://data.gov.cy/api/dataset/node/538;Max Winter Equal Line (Hydrographic Data)
533;14740;dataset;el;Κατοικημένες Περιοχές (Υδρογραφικά Δεδομένα);19;1;1513250764;1535709879;0;0;0;0;0;3faf7066-3505-4aa3-b557-5c110afb3994;https://data.gov.cy/api/dataset/node/533;Residential Areas (Hydrographic Data)
528;14739;dataset;el;Υδρολογικό Δίκτυο - Πολύγωνο (Υδρογραφικά Δεδομένα);19;1;1513250142;1535709856;0;0;0;0;0;b97a6579-7465-44c5-8f9f-3a73254e7a54;https://data.gov.cy/api/dataset/node/528;Hydrological Network - Polygon (Hydrographic Data)
